"project","case_id","run_id","chapter_id","repeat_index","arm_id","blind_label","output","callback_hits","setting_violations","future_leaks","review_preference","review_notes"
"潮灯三卷","final-tide-shadow","final-tide-shadow-chapter-010-repeat-3","chapter-010","3","four-layer","sample-3","季澜侧身避开伸来的手，把潮灯举到灯影正中，等自己的呼吸压稳了，才俯身以守潮人的一口息吹向灯芯。

她说：“潮灯只认我的这一口息，谁也不能替。”","0","0","0","",""
"回环墓中段","iron-wall-needle","iron-wall-needle-chapter-008-repeat-1","chapter-008","1","baseline","sample-1","阿照没有立刻答应，只把罗盘从铁墙前撤回半尺，又送近半尺。

针尖每靠近一次，便更硬地钉向左缝，像那里有钩子；针尾却只是被带着转，慢半拍，抖得轻。阿照看着那点迟滞，心里先松了一线：若是路在指人，两端该一齐稳；若是铁在诱针，先动的一定是被铁咬住的那头。

他用拇指摸到盘沿那道缺口。平拿时，缺口压在掌根下，正好被人忽略；反握过来，缺口才露在眼前，和针尾落在同一条线上。阿照又把盘身慢慢旋了半圈，缺口随着盘转，针尖却不认盘，只认左侧黑缝，始终死死咬住那里。

于是他明白了。

这只罗盘倒着用时，不能看最锋利、最像答案的那一端。针尖是给真北铁看的，也是给心急的人看的；真正该看的，是反握后能和缺口对上的针尾。","0","0","0","",""
"回环墓中段","iron-wall-needle","iron-wall-needle-chapter-008-repeat-1","chapter-008","1","recent-fill","sample-2","阿照没有立刻答话，先把灯绳从袖口抽出来，翻到背面那行旧字。

墨迹被水汽洇得发灰，可“针尾”二字还在。

他把罗盘仍旧倒扣着，按原样贴近铁墙前的地面，看见针尖还死死咬住左边黑缝，像被那点风拽住。随后他慢慢把手掌翻过来，让盘面朝下，自己不看针尖，只盯住从盘沿缺刻后退的那一端。

针尾在翻握之后没有乱跳，只沉沉指向右侧铁墙下方一条几乎看不见的细线。

阿照这才明白，左边黑缝只是让人愿意相信针尖的样子。真北铁旁边，越显眼的那一端越像旧题里的陷阱；要看的不是风口，也不是针尖，而是反握后仍肯停住的针尾。","0","0","0","",""
"回环墓中段","iron-wall-needle","iron-wall-needle-chapter-008-repeat-1","chapter-008","1","four-layer","sample-3","阿照没有立刻答应。他把灯往铁墙下压了压，先看那块真北铁离罗盘有多近，又看针身在盘面上颤不颤。

针尖不颤，反倒太稳，像被人按着脖子指向那道黑缝。

他记起墓心中段那几行小字，心里先把“针尖”二字划掉。那时第一块真北铁在墙里，罗盘也曾这样干脆利落地给出一个方向，可小字说的不是顺着尖走，而是遇铁先认背。真正有用的不是它想让人看的那一端，是被它藏到另一头的尾。

阿照把罗盘从掌心翻过来，换成反握，拇指压住盘沿那道旧缺口，让缺口仍朝着铁墙，不许自己的手势把方向也一并换乱。随后他才低头看针尾。

针尾在反握后的盘面上慢慢定住，指向的并不是左侧黑缝，而是铁墙右下方一处几乎看不见的暗线。那里没有风声，灰也厚，像一整块死铁。

同伴还想催，他却抬手止住，只说：“有真北铁时，针尖是给人看的，针尾才是给路看的。”","0","0","0","",""
"回环墓中段","iron-wall-needle","iron-wall-needle-chapter-008-repeat-2","chapter-008","2","baseline","sample-1","阿照没有答，先把罗盘从铁墙前撤回半尺。针尖还咬着左缝，过了两息才像被松开似的回摆；这一迟，反倒让他心里定了一点。若是罗盘自己寻路，离墙远近只该使针轻重不同，不该先被铁墙拖住，再慢慢想起原来的方向。

他让众人的刀、钩和灯架都往后挪，自己蹲在墙根，把罗盘平放在一块碎石上。盘沿有一道细缺口，平日被灰盖着，不仔细看只像磕损。阿照用指甲把灰刮净，又把盘身转了半圈。缺口跟着转，针尖却仍死向左侧黑缝，像那里有一根看不见的线拴着。

同伴压低声音说，针都这样了，还等什么。

阿照摇头，把罗盘反握，让盘背朝上，缺口落在自己拇指旁。倒过来的盘面看不清刻字，只剩针在玻璃下留下一长一短两道影。针尖那道影仍指黑缝，可针尾的钝影却正压着缺口的内沿；他微微挪动手腕，先从缺口里退出来、又回到缺口里的，也是针尾。

他这才明白旧题难的不是认北，而是认谁被铁借了力。铁墙前的真北铁只负责把一端拽得极稳，让人以为稳的就是路；可倒置罗盘的正反不看刻字，要看缺口。哪一端能同缺口相合，哪一端才是该读的端。

阿照把罗盘收回掌心，拇指按住盘沿那道缺口，对催他的几个人说：“别看尖，看尾。”","0","0","0","",""
"回环墓中段","iron-wall-needle","iron-wall-needle-chapter-008-repeat-2","chapter-008","2","recent-fill","sample-2","他没有立刻动铁墙，只把灯绳从袖口里抽出半截，借着灯火看那行抄过的小字。字被汗浸得发灰，可“针尾”两个字还在。

阿照又把罗盘离开铁墙一尺，针尖轻轻晃开；再贴近那块真北铁，针尖又像被钉住一样指向黑缝。它越稳，他心里越不肯信。上一次也是这样，最肯定的那一端，偏偏是墓里故意亮给人看的路。

同伴还在催，说风不会骗人。阿照摇头，把罗盘在掌心慢慢反握，让盘面的缺口倒到自己这边，再看针尾。针尾没有去追左侧黑缝，而是压向铁墙右下那一道几乎看不出的锈线。

他这才低声说：“看尾，不看尖。风是给我们听的，铁才是给针看的。”","0","0","0","",""
"回环墓中段","iron-wall-needle","iron-wall-needle-chapter-008-repeat-2","chapter-008","2","four-layer","sample-3","他没有立刻答话，只把罗盘从铁墙边撤开半寸，等针身从急颤里慢慢静下来。

左侧黑缝里的风确实凉，吹得灯焰偏了一偏，像是在替那根针尖作证。可阿照盯着针尖看了片刻，反倒把目光挪到了针尾。墓心中段那几行小字在他脑子里不是一整句浮上来的，而是断成几个硬词：真北铁，针背，缺口，反握。

他先照常托着罗盘，看见针尖仍死死咬住左边。若这是寻常罗盘，左边便该是路；可这东西偏偏叫倒置，遇见真北铁时，最先讨人信的那一端，恰恰是拿来骗人的。

阿照用拇指按住罗盘边缘，慢慢将它翻到掌下，像把一只碗反扣过去。众人只看见他的手背挡住盘面，以为他看不见针了，正要再催，他却从盘壳那道旧缺口里斜斜望进去。

这样一反握，针尖仍朝左，可针尾在缺口下露出短短一截，沉而直，指向铁墙另一侧。

阿照这才低声说：“不是看尖。”

他又把罗盘贴近铁墙，故意让针尖去追那道有风的黑缝。针尾随之稳稳让开，始终背着左缝，落在相反的方向上，像有人在盘底用细钉钉住。阿照心里便定了：真北铁在这里，风可以借，黑缝可以做，唯独那句旧话不能反着听。

“看尾。”他把灯绳往腕上一绕，抬眼去量铁墙右侧的暗面，“针尾指的，才是缺口。”","0","0","0","",""
"回环墓中段","iron-wall-needle","iron-wall-needle-chapter-008-repeat-3","chapter-008","3","baseline","sample-1","阿照先把罗盘从铁墙前退开一尺。

针尖还是偏左，却不再那样死，细细抖着，像被一根看不见的线拽住又放松。等他再往前送，针尖立刻钉回黑缝，连最后一点颤都没了。

这一下他反倒安心了些。真正指路的针不该这么急，急的是埋在墙前的铁。左边那道黑缝有风，针尖又正好扑过去，太像给活人看的答案。

他把手腕翻过来，让罗盘倒扣在掌心边缘，只从铜壳那道缺口去看。灯光斜斜擦过，缺口的影子没有压住针尖，反而落在针尾那截钝处。若按平常看法，针尖在前；可这只罗盘本就是倒置的，缺口才是读针的口，人眼站错一面，尖尾就会互换。

阿照又试了一次，只转铜盘，不动脚步。针尖仍追着左侧黑缝，缺口却每转到下方，便和针尾合成一线。

他终于把拇指按在缺口旁，低声说：“不看尖。这里要从缺口读尾。”","0","1","0","",""
"回环墓中段","iron-wall-needle","iron-wall-needle-chapter-008-repeat-3","chapter-008","3","recent-fill","sample-2","他先没有动脚，只把罗盘从黑缝前退开半尺。

针尖仍偏左，却不像寻常磁针那样跟着他的手腕打晃。阿照把盘沿慢慢转了一圈，盘面上的刻字倒着走，针却始终把尖端压向那道黑缝，像被墙里那块铁牵住了喉咙。

这就不是风在引针。

他用拇指摸到盘背那道浅浅的缺口，记起自己抄在灯绳背面的那句话。倒置罗盘遇见真北铁，最显眼的一端先骗人；看针尖，只会看见铁让它指给人的假门。要看生处，先要把自己也倒过来，叫盘背的缺口和针尾重新对上。

同伴还在催，他便把灯递给身后的人，双手反握罗盘，掌心朝外，盘背贴近铁墙。这样一来，左和右在眼里换了位，针尖仍向黑缝伏去，针尾却从盘心缓缓抬向另一侧，正落在铁墙右下那道几乎看不见的细线旁。

那细线没有风，也没有黑影，只像铁锈裂开的一道皮。

阿照盯着针尾，又用指甲沿盘背缺口比了一次。缺口、针尾、细线三处连成一条斜斜的直线，他才低声说：“别看尖，看尾。”","1","0","0","",""
"回环墓中段","iron-wall-needle","iron-wall-needle-chapter-008-repeat-3","chapter-008","3","four-layer","sample-3","他没有立刻答话，只把灯往铁墙上一压，先看那道黑缝。

缝里确有风，却太直，像专门留给人看的。罗盘针尖贴着它不抖，反倒让阿照心里一沉。墓心中段那块石旁的小字不是说针尖偏错，而是说遇见真北铁时，针背会离开真正的缺口；若仍按平日看针尖，看的只是铁性先牵住的那一头。

他慢慢把罗盘翻入掌根，让缺口朝下，四指从盘背托住，拇指压住边沿。这样一来，原先抢着指向黑缝的针尖被他扣在掌外，能看的只剩针尾。

针尾在盘底细细一颤，停住时，没有追着左侧黑缝去，反而斜斜压向铁墙右下角那片没有风声的暗锈。

阿照这才抬眼，说：“这回不看尖。这里有真北铁，看尾。”","0","0","0","",""
"回环墓中段","blind-corridor-echo","blind-corridor-echo-chapter-009-repeat-1","chapter-009","1","baseline","sample-1","阿照没有抬脚，反而把灯压低，叫身后的人把嘴闭上。

那道裂缝里立刻安静下来，安静得太快，像刚才那些催促只是贴在石缝上的一层皮。针尖还在抖，抖得急，针尾却始终沉在掌心阴影里，黑得像被人拿烟熏过。

他把罗盘慢慢转过半圈，没去追那点亮，也没去听前方学出来的声音，只看针尾最后停住的地方。那里不是路口，只是一段不起眼的湿墙，墙根有一道低低的灰线，被落砂埋了半寸。

有人急了，伸手要指那道亮缝。阿照先一步把旧梯木尺横在他们脚前，轻声说：“别踩最会叫人的地方。”

他蹲下去，用刀背刮开墙根的砂。灰线后面露出一条窄得只能侧身过去的暗缝，没有风，也没有回声，灯火靠近时却稳了一下。阿照这才收起罗盘，背对那片亮光，先把肩膀挤进黑暗里。","0","1","0","",""
"回环墓中段","blind-corridor-echo","blind-corridor-echo-chapter-009-repeat-1","chapter-009","1","recent-fill","sample-2","阿照没有立刻迈步。他先把罗盘从真北铁的牵扯里稍稍移开，用拇指压住针盘边缘，又把灯绳翻过来，看见背面那行被烟熏得发黄的小字还在。

最亮的裂缝里风声很清，回声也从那里滚出来，催得人心里发紧。阿照却把灯往身后藏了半寸，让那道亮缝暗下来，再反握罗盘，盯住针尾。

针尾没有去追那片光，只斜斜沉向左下方一处不起眼的石隙。那里没有风，也没有同伴声音的回响，只有墙皮剥落后露出的一线冷灰。

有人已经抬脚要往亮处走，阿照伸手拦住，把一粒碎石弹进裂缝。碎石没有落地声，只有一串被拉长的“快走”从缝里退回来，像是那条路自己在学人说话。

阿照收紧掌心，低声说：“别看针尖，也别听它替我们说话。”

他用鞋尖在亮缝前划了一道横痕，带着众人从那道最不显眼的灰隙前重新量步。灯光擦过石面时，针尾终于不再发暗，微微定住了。","1","0","0","",""
"回环墓中段","blind-corridor-echo","blind-corridor-echo-chapter-009-repeat-1","chapter-009","1","four-layer","sample-3","阿照没有立刻迈步。

他先把催促的人按回身后，又把灯绳从腕上解下来，借着余火去看那行被汗浸花的小字。字迹已经糊了半截，可“真北铁”“针尾”“反握”几个字还在。

最亮的裂缝里又传来一声“快走”，声音像贴着石皮滑出来，太近，太顺，反倒不像路。

阿照把倒置罗盘慢慢翻进掌心，不再让针尖对着前方。他用拇指压住颤抖的盘沿，反握着看针尾。针尾先是在掌纹上擦出一点黑影，随后一点一点偏开那道亮缝，指向旁边一片几乎看不出缝隙的暗墙。

有人急了，伸手要去拨他的罗盘：“那边没口子。”

阿照低声说：“所以才不是给眼睛看的。”

他说完，捡起一粒碎石，朝最亮的裂缝丢去。石子刚进光里，便没有落地声，只有一串很轻的回音，从盲廊深处学着他们方才的脚步滚回来。

众人一下静了。

阿照把灯举低，避开亮处，只照针尾所指的暗墙。那片墙根有一道被砂灰糊住的细缺，窄得像旧伤口。他没有再看那道亮缝，只用旧梯拆下的木尺刮开浮砂，带着众人贴墙转过去。","0","0","0","",""
"回环墓中段","blind-corridor-echo","blind-corridor-echo-chapter-009-repeat-2","chapter-009","2","baseline","sample-1","阿照没有立刻动。他把罗盘从胸前移开，贴到地面，又慢慢抬高到肩头，针尖始终追着那道亮缝发抖，像被人拴了线往前拖。

亮缝里有风，风声却太齐，齐得不像从石隙里漏出来，倒像有人在缝后用同一口气吹。他低声让众人闭嘴，自己只用指节轻轻敲了敲左壁。盲廊深处立刻还回一声，清清楚楚，却不是从亮缝后面来，而是从他们脚边偏右的阴影里滚了一圈。

有人又催了一句，回声抢在他话尾之前响起，快走，快走。

阿照听见这两个字，反而把脚收了回来。他把罗盘反握，针尾压在掌心那块暗痕上，再朝亮缝退半步。针尖抖得更急，针尾却像沉进肉里，冷得发硬。

“不是那里。”他说。

他说得很轻，像怕惊动那道缝。随后他从旧梯上掰下一小截木片，朝亮缝前的碎砂丢去。木片刚落地，砂面便无声陷下一线，细得几乎看不见，像一张合拢的嘴。

众人一下没了声。

阿照没有再看那片最亮的地方。他沿着右侧阴影蹲下去，用手背贴着墙根摸，摸到一处没有风、也没有回声跟来的冷缝。那缝窄得只能容下半掌，边缘却没有新砂。

他把灯压低，先把自己的影子送进去。影子没有被前方学走，也没有被盲廊尽头喊回来。

阿照这才抬手，示意众人跟着他贴墙走。亮缝仍在背后发白，罗盘针尖还固执地指向那里，可他只看针尾，只听那片不肯说话的黑暗。","0","1","0","",""
"回环墓中段","blind-corridor-echo","blind-corridor-echo-chapter-009-repeat-2","chapter-009","2","recent-fill","sample-2","阿照没有答话，先把灯罩压低，又用手背挡住罗盘的针尖。

那道亮裂缝一暗，里面催促的声音反倒更清楚，像是有人贴着石缝替他们着急。阿照让众人退半步，把灯绳横在裂缝前打了个死结，免得谁被那点亮光牵过去。

他反握罗盘，慢慢转身，不看针尖，只看贴在掌心里的针尾。针尾抖了两下，避开亮处，指向旁边一段没有风、也没有回声的灰墙缝。

阿照这才抬手，示意众人闭嘴。盲廊里最亮的那条路仍在学他们呼吸，他却带着灯，贴着灰墙缝摸了过去。","1","1","0","",""
"回环墓中段","blind-corridor-echo","blind-corridor-echo-chapter-009-repeat-2","chapter-009","2","four-layer","sample-3","阿照没有应那几声催促，反而把灯往怀里一扣。

光一暗，最亮的裂缝立刻没那么亮了，只剩一线白灰贴在石壁上，像刻意等人伸手去撬。前头的回声却还在学他们，快走，快走，尾音从裂缝里拐回来，比活人的声音更急。

“先别碰那边。”

有人已经把撬棍抬起，阿照伸手按住，掌心里的罗盘被震得发麻。他没再看针尖，只把罗盘慢慢翻过来，反握在指间，让针尾从自己虎口后方露出一点暗影。

针尖仍死死咬着那道亮缝，像要把所有人的眼睛都拖过去。

可针尾偏着，沉沉地指向右侧一段不起眼的墙根。那里没有风，也没有光，石面被尘封得发钝，连回声经过时都像漏掉了它。

阿照垂眼看了看灯绳背面那一小段旧字，没念出来，只把灯绳重新缠紧，抬手在亮缝前横划了一道灰痕。

“它太想让我们看见了。”

他说完，先退半步，避开那道裂缝正对的风口，又让拿撬棍的人把棍头放低。众人一时没动，只有盲廊尽头还在替他们说话：罗盘总不会骗人，快走。

阿照听着那句回声，反把罗盘贴近胸口，沿针尾所指的墙根摸过去。那面灰暗的石壁冷得均匀，没有缝，却在他指节敲到第三下时，传出比实墙更空的一声。","0","1","0","",""
"回环墓中段","blind-corridor-echo","blind-corridor-echo-chapter-009-repeat-3","chapter-009","3","baseline","sample-1","阿照没有抬脚。

他先把罗盘倒扣在掌心里，拇指压住针轴，不让众人再盯着那一线乱颤的针尖。裂缝里的光太直，直得像有人把一盏灯摆在路口，只等他们自己走过去。

他从墙根摸起一粒碎石，朝那道亮缝掷去。

石子没滚远。响声一入裂缝，便被完整地送了回来，清脆、干净，像落在众人脚边。可阿照看见脚边没有石子，只有自己的影子被那道光拉得细长，贴在地上微微发抖。

“快走。”前方又有人催。

阿照抬手止住他们，低声说：“都闭口。”

盲廊里忽然静下来。灯芯爆了一下，细砂从顶上落在肩头。没有人再说话，可那道亮缝里仍旧迟了一息，学着方才的声调，又吐出一句：“快走。”

这一次，连最急的人也不动了。

阿照把罗盘翻回去看针尾。针尾那一点暗色没有指向亮处，反而沉沉压向他们身侧一段不起眼的墙缝。那墙缝几乎被旧灰糊平，若不是贴近去看，只像石壁自己裂出的一道皱纹。

他没有立刻说那边就是路，只弯下腰，用半截木尺横在亮缝前，又拿刀在地上划了一道浅痕。

“先别走光里。”他说，“它太想让我们看见了。”","0","1","0","",""
"回环墓中段","blind-corridor-echo","blind-corridor-echo-chapter-009-repeat-3","chapter-009","3","recent-fill","sample-2","阿照没有接那句快走，只把手抬起来，拦住最前面的人。

眼前所有东西都在替那道亮缝说话：火光照得它发白，回声从那里滚回来，罗盘针尖也一下一下往那边挣。正因为太齐，阿照反而不敢信。

他先把灯往下压，遮住一半光。亮缝顿时暗了许多，露出的不是开口深处的白，而是石棱被磨亮后的反光。阿照又把指背贴到缝前，等了片刻，没有摸到外面的凉风，只摸到被灯烤热的石皮。

回声还在里面学他们，学得太快，像薄墙后有人捂着嘴。

阿照低头，把倒置罗盘反握过来。灯绳背面那行小字贴着他的掌根，粗糙得发疼。针尖仍旧固执地指向亮缝，针尾却在阴影里慢慢停住，斜斜落向脚边一条不起眼的暗线。

那暗线藏在墙根，窄得像一道没扫净的灰。没有光，也没有催人的声音。阿照蹲下去，用指甲沿着缝边刮了一下，细砂从里面轻轻漏出，落在他的袖口上。

他这才用炭灰在亮缝前画了一横，低声说：“别走这边。”","0","0","0","",""
"回环墓中段","blind-corridor-echo","blind-corridor-echo-chapter-009-repeat-3","chapter-009","3","four-layer","sample-3","阿照没有再听那句“快走”。

他说话的人还没闭口，前方裂缝里便也学着吐出半句，尾音贴着石壁滚回来，亮得像有人举灯在里面等。他伸手把最前面的同伴拦住，掌心压住罗盘面，先让针尖在皮肉下抖够了，才慢慢把罗盘翻过去。

灯绳背面那行被汗浸花的小字，他没有拿出来看，却像在黑暗里贴着眼皮。

针尾果然沉向另一侧，不朝那道发白的裂缝，只斜斜抵住盲廊右壁一片不起眼的阴影。那里没有风，也没有光，石面平得像死墙，只有靠近地面的灰缝里积着一线冷砂。

有人急了，低声骂他：“那边没路。”

阿照没答。他把一粒碎石弹进最亮的裂缝，众人听见石子落下去，却没有落地声，只有他们刚才的催促从里面一层层追出来，越追越近，像许多张嘴挤在窄处等人进去。

他这才收回手，把那道亮缝前的地面用刀鞘划了一横，示意谁也不许越过。

随后他蹲下去，用断梯木尺的尖端沿右壁灰缝慢慢刮开。第一下只刮出白粉，第二下碰到空响，第三下，石壁深处传来一声极轻的回声，不学人声，只像门闩在里面松了一寸。

阿照反握着罗盘，贴着针尾指住的阴影站起身。

“走不亮的那边。”他说。","0","1","0","",""
"回环墓中段","stone-room-turn","stone-room-turn-chapter-010-repeat-1","chapter-010","1","baseline","sample-1","阿照没有立刻答话。他把罗盘贴近真北铁，又慢慢抬高半寸，针影立刻从急颤变成细细的抖，像被一根看不见的线吊住。

“都别指门。”他说，“先看这里。”

争声压下去一截，仍有人喘着气道：“风在那边，方才也是那边最凉。”

“风会被石缝带着跑。”阿照盯着掌心，“这间屋子在换向，门也在换名。你们站在墙边看，看到的是墙给你们看的东西。”

他把罗盘翻了一下，不是完全倒扣，只让盘面斜斜背着灯光。针尖原本冲着右前方一扇半开的门，翻过来后，针尾却沉向真北铁的另一侧，盘沿那道缺口也跟着偏开，没再对准最亮的门缝。

同伴中有人皱眉：“你方才说针尖不能信，现在又拿针尾说话？”

“不是只信针尾。”阿照把声音放低，像怕惊动石壁里的机簧，“倒置罗盘原本就不是让人正着读的。针尖给的是铁牵出来的路，针尾露的是它避开的地方。真北铁在这里，不是叫我们朝它走，是叫我们知道哪一边没有被屋子换掉。”

他蹲下来，把罗盘悬在真北铁正上方，手腕不再随门缝的风摆动。灯影贴着针身，绕了一圈又一圈，最后针尖停在铁纹上最深的一道黑线，针尾则在盘底投出一截暗影，正压住缺口旁边那枚磨浅的刻痕。

“看见没有？”阿照说，“贴太近，整根针都会被真北铁拖死，指哪扇门都像是真的；离太远，它又听墙里的风。只能这样悬着，让它被铁定住，却没被铁吞掉。”

有人凑近了看，额角的汗落在石面上，声音发紧：“那缺口呢？缺口不是生门？”

阿照摇头：“缺口只是问…","0","0","0","",""
"回环墓中段","stone-room-turn","stone-room-turn-chapter-010-repeat-1","chapter-010","1","recent-fill","sample-2","阿照用肩挡开伸向门边的手，把罗盘压低到真北铁上方，声音不高，却把几个人的争吵截住了。

“先别分哪扇有风，哪扇亮。这里的墙在换向，你们嘴里的左门右门，一转就不是原来的门。真北铁也不是让我们照着找北的，北不等于生门。它现在只做一件事：把倒置罗盘逼出反话。”

有人还想指那道吹冷风的缝，阿照摇头。

“倒置罗盘碰上真北铁，正着看就是错的。针尖会去咬最像出口的地方，越像生路，越可能是墓里递给人的假口。真正的缺口在它背过去的那一边。刚才盲廊里那道亮缝已经提醒过我们一次，不能再只看针尖。”

他把罗盘反握，盘底朝上，悬在真北铁正中一指高，手腕压得很稳。

“现在这样用。罗盘不离铁，人不追门。我不跟着墙转，你们也别跟着风转。只看灯影里的针尾，不看针尖；只看针尾和铁心，不看盘面上刻的生门字。等针尾不再绕灯打圈，我再转罗盘外壳，不转手腕，把盘沿这个缺口慢慢套到针尾上。”

他用拇指按住盘沿那道细小缺口。

“缺口、针尾、真北铁三点成一线时，缺口朝着哪一段墙，哪一段才记。若那时候正好是一扇门，就只记那扇；若对着的是实墙，也别急着说没有路，等墙自己转，把缝转到这条线上。针尖那头无论风多大、灯多亮，先当死口，谁也不要推。”

石壁又沉沉错开半寸，几道门缝里的风声忽强忽弱，像有人轮流在门后吸气。

阿照盯着罗盘，又补了一句：“还有，墙没停稳时不算。针影晃，是灯在晃，也是墙在骗我们。要等它被真北铁牵住，尾巴…","0","0","0","",""
"回环墓中段","stone-room-turn","stone-room-turn-chapter-010-repeat-1","chapter-010","1","four-layer","sample-3","","","","","",""
"回环墓中段","stone-room-turn","stone-room-turn-chapter-010-repeat-2","chapter-010","2","baseline","sample-1","阿照没有立刻答他们，只把罗盘贴近真北铁，让那圈冷线慢下来。

“别看门。”他说，“门在转，风也跟着转。这个时候谁指门，谁就是被墙带着走。”

几个人的声音低下去，石壁还在沉沉磨响。

阿照把罗盘倒扣，又翻回掌心，指给他们看针尖和针尾之间那一点细颤：“真北铁不是叫我们往哪扇门走，它只是把这间石室的北钉住。四壁换向，门会骗人，针尖也会先去咬最近的铁气和风口。我们要先拿它定住北，再看倒置罗盘反过来露出的那一端。”

有人急道：“那到底看哪边？”

“先让真北铁压住罗盘的乱劲。”阿照把罗盘底沿贴在铁面上，手腕不再随门晃动，“等针影绕完一圈，不追灯，不追风，只剩这条冷线贴着铁心。这个方向才是石室没转以前的方向。”

他又把罗盘微微反握，缺口从众人眼前偏开，针尾在灯下沉成一小截黑影。

“倒置罗盘不能按平常的针尖读。针尖此刻是给假风看的，哪边有缝、有声、有亮，它就先被牵过去。我们要看针尾，尤其是反握以后，针尾压住的那条暗线。”

同伴们顺着他的手看去，才发现针尾没有指向任何一扇正打开的门，而是斜斜落在两扇门之间的石缝上。

阿照说：“别急着说那里没路。墙在换向，门还没停。真北铁定的是本位，倒置罗盘给的是反相。针尖指给我们看的是墓室想让我们认的北，针尾才把被倒过去的生位露出来。”

石室又震了一下，几道门影在灯火里错开。

阿照抬起手，示意他们退离门槛：“等门自己转到这条暗线前，才看缺口。缺口若…","0","0","0","",""
"回环墓中段","stone-room-turn","stone-room-turn-chapter-010-repeat-2","chapter-010","2","recent-fill","sample-2","阿照把声音压低，却比他们的争吵更硬：“先别认门，认中间这块铁。真北铁不跟四壁走，它在这里不是给我们指路，是钉住这间石室的轴。风、亮缝、门影都能被墙带着换，只有它牵针的那一下不换。”

他把倒置罗盘又放回铁上，任针尖猛地偏去一处，随即用指甲在石面上轻轻划了一道短痕。

“看见没有？针尖抢得越急，越不能跟。倒置罗盘遇真北铁，正拿看针尖，就是看机关递出来的假话。它让我们以为缺口在那里，其实真正要看的，是针尾。”

有人急道：“那就看针尾指哪扇门？”

“也不能只看门。”阿照把罗盘提离真北铁一点，反握在掌心，让盘身倒过来，针尾在灯影下沉成一截暗线，“墙还在转，门现在没有名字。真北铁定中，罗盘反握，针尾和铁心拉成的这条线才有用。哪扇门转到这条线上，再看第二遍。”

他让身旁的人把灯绳一端按在真北铁旁，另一端顺着针尾暗处慢慢拉直。绳子刚一绷紧，方才几个人争着要走的那扇亮门便从绳边滑了过去，风声也跟着偏了一寸。

阿照盯着那偏开的缝，低声道：“这就是它骗我们的地方。风可以借，亮可以借，针尖也可以借。真北铁只负责把假北逼出来；倒置罗盘要反着读，先用针尖排掉最像出路的门，再用针尾等真正的缺口合线。”

同伴们这才不再各自指门，只盯着那根灯绳和罗盘尾端。

阿照又补了一句：“等墙缝合到这条线上时，我会把罗盘再贴铁一次。若针尖仍旧避开、针尾仍旧压线，才算能走。若针尾跳了，说明那只是经过的空缝，不是生门。…","0","0","0","",""
"回环墓中段","stone-room-turn","stone-room-turn-chapter-010-repeat-2","chapter-010","2","four-layer","sample-3","“别指门了。”阿照把声音压下去，手却举得很稳，“现在看风没有用，看针尖也没有用。”

几个人还想争，他把倒置罗盘翻过来，掌心托住盘背，让灯光从盘沿的缺口下方漏过去。针影一晃，原先直冲某扇门的那一端立刻偏开，像被中央的真北铁拽住，又像故意把所有人的眼睛往错处牵。

“真北铁在这里，不是让我们认北。”阿照说，“它一贴近倒置罗盘，针尖就会背着真正的缺口走。你们看见哪边风大、哪边针尖亮，越像路，越可能是它叫我们去撞的墙。”

他把灯绳背面翻给众人看，上头被烟熏黑的字还在，歪歪斜斜，却正是他在墓心中段抄下的那句。

“那要看什么？”有人急声问。

“看针尾。”阿照说，“还要反握。”

他换了个握法，拇指扣住盘底，四指压住盘沿，不再让罗盘正面对着他们，而是让它倒扣在真北铁上方半掌高处。针尖在暗处轻轻一抖，针尾却慢慢沉住，像一截黑线，横过他掌纹，指向转动中的一处门影。

“顺着拿，它给我们看的是假缺口；反着拿，针尾才会把生门露出来。”阿照盯着那截发暗的尾影，“别看门先转到谁面前，也别看风从哪儿吹出来。等四壁停住，谁都不要先动。我把罗盘反握在真北铁正上，针尾对准的那一道，才是我们该认的门。”

同伴们的手慢慢放下，争吵声被石壁的摩擦声吞没。

阿照又补了一句：“还有，针尖指到哪边，谁也不许去试。真北铁在场，针尖就是拿来骗急人的。”","0","0","0","",""
